T, K;R, Ω
1.0;4.870588235294117
1.009469696969697;4.847058823529411
1.018939393939394;4.870588235294117
1.0284090909090908;4.91764705882353
1.0378787878787878;4.894117647058824
1.0473484848484849;4.870588235294117
1.0568181818181819;4.894117647058824
1.066287878787879;4.847058823529411
1.0757575757575757;4.870588235294117
1.0852272727272727;4.870588235294117
1.0946969696969697;4.894117647058824
1.1041666666666667;4.870588235294117
1.1136363636363635;4.823529411764706
1.1231060606060606;4.847058823529411
1.1325757575757576;4.870588235294117
1.1420454545454546;4.823529411764706
1.1515151515151516;4.847058823529411
1.1609848484848484;4.847058823529411
1.1704545454545454;4.847058823529411
1.1799242424242424;4.847058823529411
1.1893939393939394;4.823529411764706
1.1988636363636365;4.847058823529411
1.2083333333333333;4.823529411764706
1.2178030303030303;4.847058823529411
1.2272727272727273;4.894117647058824
1.2367424242424243;4.91764705882353
1.2462121212121213;4.847058823529411
1.2556818181818181;4.870588235294117
1.2651515151515151;4.847058823529411
1.2746212121212122;4.91764705882353
1.2840909090909092;4.870588235294117
1.293560606060606;4.894117647058824
1.303030303030303;4.847058823529411
01.01.3125;4.870588235294117
1.321969696969697;4.823529411764706
1.331439393939394;4.847058823529411
1.3409090909090908;04.08.
1.3503787878787878;4.847058823529411
1.3598484848484849;4.823529411764706
1.3693181818181819;4.847058823529411
1.378787878787879;4.894117647058824
1.3882575757575757;4.870588235294117
1.3977272727272727;4.870588235294117
1.4071969696969697;4.870588235294117
1.4166666666666667;4.894117647058824
1.4261363636363638;4.870588235294117
1.4356060606060606;4.870588235294117
1.4450757575757576;4.894117647058824
1.4545454545454546;4.847058823529411
1.4640151515151516;4.870588235294117
1.4734848484848486;4.823529411764706
1.4829545454545454;4.752941176470588
1.4924242424242424;4.847058823529411
1.5018939393939394;4.823529411764706
1.5113636363636365;4.847058823529411
1.5208333333333333;4.870588235294117
1.5303030303030303;4.823529411764706
1.5397727272727273;4.847058823529411
1.5492424242424243;04.08.
1.5587121212121213;4.823529411764706
1.5681818181818181;4.823529411764706
1.5776515151515151;4.776470588235294
1.5871212121212122;4.823529411764706
1.5965909090909092;4.870588235294117
1.6060606060606062;4.847058823529411
1.615530303030303;4.9411764705882355
1.625;4.9411764705882355
1.634469696969697;4.91764705882353
1.643939393939394;04.08.
1.653409090909091;4.894117647058824
1.6628787878787878;4.823529411764706
1.6723484848484849;04.08.
1.6818181818181819;4.847058823529411
1.691287878787879;4.823529411764706
1.7007575757575757;4.894117647058824
1.7102272727272727;4.870588235294117
1.7196969696969697;4.870588235294117
1.7291666666666667;4.823529411764706
1.7386363636363638;4.894117647058824
1.7481060606060606;4.776470588235294
1.7575757575757576;4.870588235294117
1.7670454545454546;4.823529411764706
1.7765151515151516;4.847058823529411
1.7859848484848486;04.08.
1.7954545454545454;4.847058823529411
1.8049242424242424;4.752941176470588
1.8143939393939394;4.847058823529411
1.8238636363636365;04.08.
1.8333333333333335;4.870588235294117
1.8428030303030303;4.894117647058824
1.8522727272727273;4.752941176470588
1.8617424242424243;4.91764705882353
1.8712121212121213;4.776470588235294
1.8806818181818181;4.91764705882353
1.8901515151515151;4.823529411764706
1.8996212121212122;4.823529411764706
1.9090909090909092;04.08.
1.9185606060606062;4.847058823529411
1.928030303030303;4.823529411764706
01.01.9375;4.847058823529411
1.946969696969697;4.847058823529411
1.956439393939394;4.894117647058824
1.965909090909091;4.847058823529411
1.9753787878787878;4.847058823529411
1.9848484848484849;4.870588235294117
1.9943181818181819;4.847058823529411
2.003787878787879;4.894117647058824
2.0132575757575757;4.91764705882353
2.022727272727273;4.776470588235294
2.0321969696969697;4.823529411764706
2.0416666666666665;04.08.
2.0511363636363638;4.776470588235294
2.0606060606060606;4.823529411764706
2.070075757575758;4.847058823529411
2.0795454545454546;4.894117647058824
2.0890151515151514;4.894117647058824
2.0984848484848486;04.08.
2.1079545454545454;4.823529411764706
2.1174242424242427;4.752941176470588
2.1268939393939394;4.776470588235294
2.1363636363636362;04.08.
2.1458333333333335;4.823529411764706
2.1553030303030303;4.823529411764706
2.1647727272727275;4.823529411764706
2.1742424242424243;4.870588235294117
2.183712121212121;4.9411764705882355
2.1931818181818183;4.988235294117647
2.202651515151515;4.964705882352941
2.2121212121212124;4.964705882352941
2.221590909090909;4.823529411764706
2.231060606060606;4.91764705882353
2.240530303030303;4.823529411764706
2.25;4.847058823529411
2.2594696969696972;4.91764705882353
2.268939393939394;4.91764705882353
2.278409090909091;4.9411764705882355
2.287878787878788;4.9411764705882355
2.297348484848485;4.870588235294117
2.306818181818182;4.9411764705882355
2.316287878787879;4.847058823529411
2.3257575757575757;4.988235294117647
2.335227272727273;5.011764705882353
2.3446969696969697;4.870588235294117
2.3541666666666665;5.011764705882353
2.3636363636363638;4.964705882352941
2.3731060606060606;4.91764705882353
2.382575757575758;4.964705882352941
2.3920454545454546;4.894117647058824
2.4015151515151514;4.91764705882353
2.4109848484848486;5.0588235294117645
2.4204545454545454;5.011764705882353
2.4299242424242427;4.988235294117647
2.43939393939394;4.964705882352941
2.4488636363636367;4.988235294117647
2.4583333333333335;4.964705882352941
2.4678030303030307;5.011764705882353
2.4772727272727275;4.964705882352941
2.4867424242424248;5.035294117647059
2.4962121212121215;4.988235294117647
2.5056818181818183;4.988235294117647
2.5151515151515156;5.035294117647059
2.5246212121212124;4.988235294117647
2.5340909090909096;5.035294117647059
2.5435606060606064;5.011764705882353
2.553030303030303;5.011764705882353
2.5625000000000004;5.08235294117647
2.5719696969696972;5.011764705882353
2.5814393939393945;5.0588235294117645
2.5909090909090913;5.105882352941176
2.600378787878788;5.152941176470589
2.6098484848484853;5.176470588235294
2.619318181818182;5.129411764705883
2.6287878787878793;5.08235294117647
2.638257575757576;5.011764705882353
2.647727272727273;4.988235294117647
2.65719696969697;4.964705882352941
2.666666666666667;5.035294117647059
2.676136363636364;4.988235294117647
2.685606060606061;5.08235294117647
2.695075757575758;4.988235294117647
2.704545454545455;5.105882352941176
2.714015151515152;5.0588235294117645
2.723484848484849;5.011764705882353
2.732954545454546;5.011764705882353
2.7424242424242427;5.08235294117647
2.75189393939394;5.08235294117647
2.7613636363636367;5.035294117647059
2.7708333333333335;5.105882352941176
2.7803030303030307;5.035294117647059
2.7897727272727275;5.0588235294117645
2.7992424242424248;5.0588235294117645
2.8087121212121215;5.08235294117647
2.8181818181818183;5.0588235294117645
2.8276515151515156;5.105882352941176
2.8371212121212124;5.0588235294117645
2.8465909090909096;5.08235294117647
2.8560606060606064;5.08235294117647
2.865530303030303;5.08235294117647
2.8750000000000004;5.152941176470589
2.8844696969696972;5.0588235294117645
2.8939393939393945;5.129411764705883
2.9034090909090913;5.270588235294118
2.912878787878788;5.294117647058823
2.9223484848484853;5.270588235294118
2.931818181818182;5.294117647058823
2.9412878787878793;5.294117647058823
2.950757575757576;5.482352941176471
2.960227272727273;5.552941176470588
2.96969696969697;5.576470588235294
2.979166666666667;5.623529411764705
2.988636363636364;5.788235294117647
2.998106060606061;5.7176470588235295
3.007575757575758;5.741176470588235
3.017045454545455;5.858823529411764
3.026515151515152;5.905882352941177
3.035984848484849;5.882352941176471
3.045454545454546;6.0
3.0549242424242427;6.1647058823529415
3.06439393939394;6.094117647058823
3.0738636363636367;6.235294117647059
3.083333333333334;6.117647058823529
3.0928030303030307;6.352941176470588
3.1022727272727275;6.305882352941176
3.1117424242424248;6.658823529411765
3.1212121212121215;6.776470588235294
3.130681818181819;6.658823529411765
3.1401515151515156;06.08.
3.1496212121212124;6.988235294117647
3.1590909090909096;7.129411764705883
3.1685606060606064;7.105882352941176
3.178030303030303;7.129411764705883
3.1875000000000004;07.02.
3.1969696969696972;7.152941176470589
3.2064393939393945;07.02.
3.2159090909090913;7.176470588235294
3.225378787878788;7.270588235294118
3.2348484848484853;7.270588235294118
3.244318181818182;7.294117647058823
3.2537878787878793;7.3882352941176475
3.263257575757576;7.364705882352941
3.272727272727273;7.435294117647059
3.28219696969697;7.764705882352941
3.291666666666667;8.070588235294117
3.301136363636364;7.764705882352941
3.310606060606061;9.647058823529411
3.320075757575758;8.870588235294118
3.329545454545455;9.505882352941176
3.339015151515152;10.070588235294117
3.348484848484849;10.282352941176471
3.357954545454546;10.376470588235295
3.3674242424242427;10.04.
3.37689393939394;10.376470588235295
3.3863636363636367;10.352941176470589
3.395833333333334;10.329411764705883
3.4053030303030307;10.352941176470589
3.4147727272727275;10.329411764705883
3.4242424242424248;10.329411764705883
3.4337121212121215;10.305882352941177
3.443181818181819;10.329411764705883
3.4526515151515156;10.282352941176471
3.4621212121212124;10.235294117647058
3.4715909090909096;10.352941176470589
3.4810606060606064;10.352941176470589
3.4905303030303036;10.282352941176471
3.5000000000000004;10.352941176470589
3.5094696969696972;10.352941176470589
3.5189393939393945;10.376470588235295
3.5284090909090913;10.258823529411766
3.537878787878788;10.258823529411766
3.5473484848484853;10.258823529411766
3.556818181818182;10.352941176470589
3.5662878787878793;10.376470588235295
3.575757575757576;10.258823529411766
3.585227272727273;10.352941176470589
3.59469696969697;10.258823529411766
3.604166666666667;10.329411764705883
3.613636363636364;10.352941176470589
3.623106060606061;10.258823529411766
3.632575757575758;10.352941176470589
3.642045454545455;10.282352941176471
3.651515151515152;10.376470588235295
3.660984848484849;10.376470588235295
3.670454545454546;10.305882352941177
3.6799242424242427;10.258823529411766
3.68939393939394;10.258823529411766
3.6988636363636367;10.305882352941177
3.708333333333334;10.329411764705883
3.7178030303030307;10.188235294117646
3.7272727272727275;10.352941176470589
3.7367424242424248;10.258823529411766
3.7462121212121215;10.376470588235295
3.755681818181819;10.376470588235295
3.7651515151515156;10.282352941176471
3.7746212121212124;10.352941176470589
3.7840909090909096;10.352941176470589
3.7935606060606064;10.282352941176471
3.8030303030303036;10.305882352941177
3.8125000000000004;10.258823529411766
3.8219696969696972;10.16470588235294
3.8314393939393945;10.211764705882352
3.8409090909090913;10.305882352941177
3.8503787878787885;10.329411764705883
3.8598484848484853;10.352941176470589
3.869318181818182;10.329411764705883
3.8787878787878793;10.329411764705883
3.888257575757576;10.329411764705883
3.8977272727272734;10.352941176470589
3.90719696969697;10.329411764705883
3.916666666666667;10.376470588235295
3.926136363636364;10.329411764705883
3.935606060606061;10.235294117647058
3.945075757575758;10.235294117647058
3.954545454545455;10.258823529411766
3.964015151515152;10.282352941176471
3.973484848484849;10.305882352941177
3.982954545454546;10.329411764705883
3.9924242424242427;10.305882352941177
4.0018939393939394;10.329411764705883
4.011363636363637;10.305882352941177
4.020833333333334;10.282352941176471
4.030303030303031;10.211764705882352
4.0397727272727275;10.188235294117646
4.049242424242425;10.188235294117646
4.058712121212122;10.211764705882352
4.068181818181818;10.282352941176471
4.077651515151516;10.235294117647058
4.087121212121213;10.211764705882352
4.096590909090909;10.235294117647058
4.106060606060606;10.329411764705883
4.115530303030304;10.423529411764706
4.125;10.329411764705883
4.134469696969697;10.352941176470589
4.1439393939393945;10.04.
4.153409090909092;10.352941176470589
4.162878787878788;10.352941176470589
4.172348484848485;10.376470588235295
4.1818181818181825;10.04.
4.191287878787879;10.04.
4.200757575757576;10.423529411764706
4.210227272727273;10.04.
4.21969696969697;10.04.
4.229166666666667;10.376470588235295
4.238636363636364;10.352941176470589
4.248106060606061;10.376470588235295
4.257575757575758;10.352941176470589
4.267045454545455;10.376470588235295
4.276515151515152;10.352941176470589
4.285984848484849;10.329411764705883
4.295454545454546;10.329411764705883
4.304924242424243;10.305882352941177
4.3143939393939394;10.305882352941177
4.323863636363637;10.282352941176471
4.333333333333334;10.305882352941177
4.342803030303031;10.305882352941177
4.3522727272727275;10.282352941176471
4.361742424242425;10.258823529411766
4.371212121212122;10.258823529411766
4.380681818181818;10.258823529411766
4.390151515151516;10.258823529411766
4.399621212121213;10.258823529411766
4.409090909090909;10.258823529411766
4.418560606060606;10.258823529411766
4.428030303030304;10.258823529411766
4.437500000000001;10.258823529411766
4.446969696969697;10.258823529411766
4.4564393939393945;10.258823529411766
4.465909090909092;10.258823529411766
4.475378787878788;10.258823529411766
4.484848484848485;10.282352941176471
4.4943181818181825;10.04.
4.503787878787879;10.258823529411766
4.513257575757576;10.305882352941177
4.522727272727273;10.352941176470589
4.53219696969697;10.423529411764706
4.541666666666667;10.329411764705883
4.551136363636364;10.352941176470589
4.560606060606061;10.376470588235295
4.570075757575758;10.423529411764706
4.579545454545455;10.04.
4.589015151515152;10.376470588235295
4.598484848484849;10.352941176470589
4.607954545454546;10.352941176470589
4.617424242424243;10.376470588235295
4.6268939393939394;10.352941176470589
4.636363636363637;10.329411764705883
4.645833333333334;10.352941176470589
4.655303030303031;10.04.
4.6647727272727275;10.04.
4.674242424242425;10.04.
4.683712121212122;10.352941176470589
4.693181818181818;10.376470588235295
4.702651515151516;10.376470588235295
4.712121212121213;10.329411764705883
4.721590909090909;10.329411764705883
4.731060606060606;10.352941176470589
4.740530303030304;10.352941176470589
4.750000000000001;10.305882352941177
4.759469696969697;10.329411764705883
4.7689393939393945;10.329411764705883
4.778409090909092;10.329411764705883
4.787878787878788;10.282352941176471
4.797348484848485;10.305882352941177
4.8068181818181825;10.305882352941177
4.816287878787879;10.305882352941177
4.825757575757576;10.258823529411766
4.835227272727273;10.258823529411766
4.844696969696971;10.258823529411766
4.854166666666667;10.258823529411766
4.863636363636364;10.258823529411766
4.873106060606061;10.258823529411766
4.882575757575758;10.258823529411766
4.892045454545455;10.258823529411766
4.901515151515152;10.258823529411766
4.910984848484849;10.258823529411766
4.920454545454546;10.258823529411766
4.929924242424243;10.258823529411766
4.9393939393939394;10.258823529411766
4.948863636363637;10.258823529411766
4.958333333333334;10.258823529411766
4.967803030303031;10.258823529411766
4.9772727272727275;10.258823529411766
4.986742424242425;10.258823529411766
4.996212121212122;10.258823529411766
5.005681818181818;10.258823529411766
5.015151515151516;10.258823529411766
5.024621212121213;10.305882352941177
5.034090909090909;10.305882352941177
5.043560606060606;10.305882352941177
5.053030303030304;10.282352941176471
5.062500000000001;10.329411764705883
5.071969696969697;10.329411764705883
5.0814393939393945;10.329411764705883
5.090909090909092;10.329411764705883
5.100378787878788;10.305882352941177
5.109848484848485;10.352941176470589
5.1193181818181825;10.352941176470589
5.128787878787879;10.352941176470589
5.138257575757576;10.376470588235295
5.147727272727273;10.352941176470589
5.157196969696971;10.376470588235295
5.166666666666667;10.04.
5.176136363636364;10.470588235294118
5.185606060606061;10.447058823529412
5.195075757575758;10.470588235294118
5.204545454545455;10.447058823529412
5.214015151515152;10.282352941176471
5.223484848484849;10.352941176470589
5.232954545454546;10.447058823529412
5.242424242424243;10.423529411764706
5.25189393939394;10.376470588235295
5.261363636363637;10.329411764705883
5.270833333333334;10.352941176470589
5.280303030303031;10.352941176470589
5.2897727272727275;10.352941176470589
5.299242424242425;10.352941176470589
5.308712121212122;10.329411764705883
5.318181818181818;10.352941176470589
5.327651515151516;10.329411764705883
5.337121212121213;10.376470588235295
5.346590909090909;10.376470588235295
5.356060606060606;10.376470588235295
5.365530303030304;10.376470588235295
5.375000000000001;10.352941176470589
5.384469696969697;10.352941176470589
5.3939393939393945;10.352941176470589
5.403409090909092;10.04.
5.412878787878788;10.04.
5.422348484848485;10.376470588235295
5.4318181818181825;10.376470588235295
5.441287878787879;10.376470588235295
5.450757575757576;10.376470588235295
5.460227272727273;10.423529411764706
5.469696969696971;10.423529411764706
5.479166666666667;10.423529411764706
5.488636363636364;10.423529411764706
5.498106060606061;10.04.
5.507575757575758;10.04.
5.517045454545455;10.04.
5.526515151515152;10.447058823529412
5.535984848484849;10.04.
5.545454545454546;10.447058823529412
5.554924242424243;10.447058823529412
5.56439393939394;10.423529411764706
5.573863636363637;10.423529411764706
5.583333333333334;10.423529411764706
5.592803030303031;10.470588235294118
5.6022727272727275;10.447058823529412
5.611742424242425;10.447058823529412
5.621212121212122;10.470588235294118
5.630681818181818;10.447058823529412
5.640151515151516;10.447058823529412
5.649621212121213;10.494117647058824
5.659090909090909;10.494117647058824
5.668560606060606;10.494117647058824
5.678030303030304;10.470588235294118
5.687500000000001;10.470588235294118
5.696969696969697;10.470588235294118
5.7064393939393945;10.470588235294118
5.715909090909092;10.470588235294118
5.725378787878788;10.51764705882353
5.734848484848485;10.51764705882353
5.7443181818181825;10.494117647058824
5.753787878787879;10.494117647058824
5.763257575757576;10.494117647058824
5.772727272727273;10.494117647058824
5.782196969696971;10.494117647058824
5.791666666666667;10.541176470588235
5.801136363636364;10.541176470588235
5.810606060606061;10.51764705882353
5.820075757575758;10.51764705882353
5.829545454545455;10.51764705882353
5.839015151515152;10.51764705882353
5.848484848484849;10.541176470588235
5.857954545454546;10.541176470588235
5.867424242424243;10.541176470588235
5.87689393939394;10.541176470588235
5.886363636363637;10.541176470588235
5.895833333333334;10.541176470588235
5.905303030303031;10.588235294117647
5.9147727272727275;10.588235294117647
5.924242424242425;10.564705882352941
5.933712121212122;10.564705882352941
5.943181818181818;10.564705882352941
5.952651515151516;10.564705882352941
5.962121212121213;10.588235294117647
5.97159090909091;10.611764705882353
5.981060606060606;10.611764705882353
5.990530303030304;10.588235294117647
8.333333333333334;10.588235294117649
9.523809523809524;10.588235294117649
10.714285714285715;10.588235294117649
11.904761904761905;10.588235294117649
13.095238095238095;10.19607843137255
14.285714285714286;10.588235294117649
15.476190476190476;10.980392156862745
16.666666666666668;10.980392156862745
17.857142857142858;11.372549019607844
19.047619047619047;11.372549019607844
20.238095238095237;11.764705882352942
21.42857142857143;11.764705882352942
22.61904761904762;11.764705882352942
23.80952380952381;11.764705882352942
25.0;12.15686274509804
26.19047619047619;12.549019607843139
27.380952380952383;12.941176470588236
28.571428571428573;12.941176470588236
29.761904761904763;12.941176470588236
30.952380952380953;13.333333333333334
32.142857142857146;13.333333333333334
33.333333333333336;14.11764705882353
34.523809523809526;13.725490196078432
35.714285714285715;14.11764705882353
36.904761904761905;14.50980392156863
38.095238095238095;14.901960784313726
39.285714285714285;14.901960784313726
40.476190476190474;15.686274509803923
41.66666666666667;15.294117647058824
42.85714285714286;16.07843137254902
44.04761904761905;16.47058823529412
45.23809523809524;16.07843137254902
46.42857142857143;16.862745098039216
47.61904761904762;17.254901960784316
48.80952380952381;16.862745098039216
50.0;17.254901960784316
51.19047619047619;17.647058823529413
52.38095238095238;18.03921568627451
53.57142857142858;18.03921568627451
54.761904761904766;18.823529411764707
55.952380952380956;18.43137254901961
57.142857142857146;19.215686274509807
58.333333333333336;19.607843137254903
59.523809523809526;19.215686274509807
60.714285714285715;19.607843137254903
61.904761904761905;20.0
63.095238095238095;20.0
64.28571428571429;20.3921568627451
65.47619047619048;20.784313725490197
66.66666666666667;21.176470588235297
67.85714285714286;21.568627450980394
69.04761904761905;21.568627450980394
70.23809523809524;21.568627450980394
71.42857142857143;22.35294117647059
72.61904761904762;22.35294117647059
73.80952380952381;22.35294117647059
75.0;23.137254901960787
76.19047619047619;22.745098039215687
77.38095238095238;23.137254901960787
78.57142857142857;23.529411764705884
79.76190476190476;23.529411764705884
80.95238095238095;23.92156862745098
82.14285714285714;24.705882352941178
83.33333333333334;24.31372549019608
84.52380952380953;25.098039215686278
85.71428571428572;25.098039215686278
86.90476190476191;25.098039215686278
88.0952380952381;25.88235294117647
89.28571428571429;25.88235294117647
90.47619047619048;26.27450980392157
91.66666666666667;26.666666666666668
92.85714285714286;27.058823529411768
94.04761904761905;27.450980392156865
95.23809523809524;27.058823529411768
96.42857142857143;27.450980392156865
97.61904761904762;27.84313725490196
98.80952380952381;27.84313725490196
100.0;28.627450980392158
101.19047619047619;28.23529411764706
102.38095238095238;28.627450980392158
103.57142857142857;29.411764705882355
104.76190476190476;29.01960784313726
105.95238095238096;29.80392156862745
107.14285714285715;30.196078431372552
108.33333333333334;29.80392156862745
109.52380952380953;30.196078431372552
110.71428571428572;30.196078431372552
111.90476190476191;30.58823529411765
113.0952380952381;31.372549019607845
114.28571428571429;31.764705882352942
115.47619047619048;31.372549019607845
116.66666666666667;31.764705882352942
117.85714285714286;32.15686274509804
119.04761904761905;32.15686274509804
120.23809523809524;32.54901960784314
121.42857142857143;33.333333333333336
122.61904761904762;32.94117647058824
123.80952380952381;33.72549019607843
125.0;33.72549019607843
126.19047619047619;33.72549019607843
127.38095238095238;34.50980392156863
128.57142857142858;34.50980392156863
129.76190476190476;34.90196078431373
130.95238095238096;35.294117647058826
132.14285714285714;35.294117647058826
133.33333333333334;35.68627450980392
134.52380952380952;35.68627450980392
135.71428571428572;36.47058823529412
136.9047619047619;36.47058823529412
138.0952380952381;36.47058823529412
139.28571428571428;36.86274509803922
140.47619047619048;37.254901960784316
141.66666666666669;37.254901960784316
142.85714285714286;38.03921568627451
144.04761904761907;38.03921568627451
145.23809523809524;38.03921568627451
146.42857142857144;38.03921568627451
147.61904761904762;39.21568627450981
148.80952380952382;38.82352941176471
150.0;39.6078431372549
151.1904761904762;39.6078431372549
152.38095238095238;40.0
153.57142857142858;40.0
154.76190476190476;40.392156862745104
155.95238095238096;40.392156862745104
157.14285714285714;41.1764705882353
158.33333333333334;41.1764705882353
159.52380952380952;41.568627450980394
160.71428571428572;41.568627450980394
161.9047619047619;41.96078431372549
163.0952380952381;41.96078431372549
164.28571428571428;42.74509803921569
165.47619047619048;42.74509803921569
166.66666666666669;42.74509803921569
167.85714285714286;43.13725490196079
169.04761904761907;43.529411764705884
170.23809523809524;43.529411764705884
171.42857142857144;44.313725490196084
172.61904761904762;44.70588235294118
173.80952380952382;44.70588235294118
175.0;44.70588235294118
176.1904761904762;45.09803921568628
177.38095238095238;45.88235294117647
178.57142857142858;46.274509803921575
179.76190476190476;46.274509803921575
180.95238095238096;46.274509803921575
182.14285714285714;47.05882352941177
183.33333333333334;47.05882352941177
184.52380952380952;47.84313725490196
185.71428571428572;47.450980392156865
186.9047619047619;48.235294117647065
188.0952380952381;48.235294117647065
189.2857142857143;48.62745098039216
190.47619047619048;48.62745098039216
191.66666666666669;49.01960784313726
192.85714285714286;49.01960784313726
194.04761904761907;49.80392156862745
195.23809523809524;50.196078431372555
196.42857142857144;50.196078431372555
197.61904761904762;50.58823529411765
198.80952380952382;50.58823529411765
200.0;50.98039215686275
201.1904761904762;50.98039215686275
202.38095238095238;51.372549019607845
203.57142857142858;51.372549019607845
204.76190476190476;51.76470588235294
205.95238095238096;52.156862745098046
207.14285714285714;52.54901960784314
208.33333333333334;52.54901960784314
209.52380952380952;52.94117647058824
210.71428571428572;52.94117647058824
211.90476190476193;53.72549019607843
213.0952380952381;53.72549019607843
214.2857142857143;53.72549019607843
215.47619047619048;54.117647058823536
216.66666666666669;54.50980392156863
217.85714285714286;54.90196078431373
219.04761904761907;54.90196078431373
220.23809523809524;55.294117647058826
221.42857142857144;55.68627450980392
222.61904761904762;55.68627450980392
223.80952380952382;56.078431372549026
225.0;56.47058823529412
226.1904761904762;56.86274509803922
227.38095238095238;57.254901960784316
228.57142857142858;57.254901960784316
229.76190476190476;57.254901960784316
230.95238095238096;58.03921568627452
232.14285714285714;58.03921568627452
233.33333333333334;58.43137254901961
234.52380952380952;58.43137254901961
235.71428571428572;58.82352941176471
236.90476190476193;59.21568627450981
238.0952380952381;59.6078431372549
239.2857142857143;60.00000000000001
240.47619047619048;60.392156862745104
241.66666666666669;60.7843137254902
242.85714285714286;61.1764705882353
244.04761904761907;61.1764705882353
245.23809523809524;61.568627450980394
246.42857142857144;61.9607843137255
247.61904761904762;61.9607843137255
248.80952380952382;62.352941176470594
250.0;62.74509803921569
251.1904761904762;63.13725490196079
252.38095238095238;63.13725490196079
253.57142857142858;63.92156862745099
254.76190476190476;63.92156862745099
255.95238095238096;64.31372549019608
257.14285714285717;65.09803921568628
258.33333333333337;65.09803921568628
259.5238095238095;65.09803921568628
260.7142857142857;65.49019607843138
261.9047619047619;65.88235294117648
263.09523809523813;66.66666666666667
264.2857142857143;66.66666666666667
265.4761904761905;67.05882352941177
266.6666666666667;67.45098039215686
267.8571428571429;67.84313725490196
269.04761904761904;67.84313725490196
270.23809523809524;67.84313725490196
271.42857142857144;68.23529411764706
272.61904761904765;69.01960784313727
273.8095238095238;69.41176470588236
275.0;69.41176470588236
276.1904761904762;69.80392156862746
277.3809523809524;69.80392156862746
278.57142857142856;70.19607843137256
279.76190476190476;70.58823529411765
280.95238095238096;70.98039215686275
282.14285714285717;71.76470588235294
283.33333333333337;72.15686274509804
284.5238095238095;72.54901960784314
285.7142857142857;72.54901960784314
286.9047619047619;72.54901960784314
288.09523809523813;72.94117647058825
289.2857142857143;73.72549019607844
290.4761904761905;74.11764705882354
291.6666666666667;74.50980392156863
292.8571428571429;74.50980392156863
294.04761904761904;74.90196078431373
295.23809523809524;74.90196078431373
296.42857142857144;76.07843137254902
297.61904761904765;75.68627450980392
298.8095238095238;75.68627450980392
